id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,status,price,listingType,listedDate,removedDate,createdDate,lastSeenDate,daysOnMarket,mlsName,mlsNumber,listingAgent,listingOffice,history,hoa
"4536-Richfield-St,-Orlando,-FL-32808","4536 Richfield St, Orlando, FL 32808",4536 Richfield St,,Orlando,FL,32808,Orange,28.599375,-81.467591,Single Family,3.0,2.5,1326.0,11326.0,1979.0,Inactive,359900,,2023-06-20T00:00:00.000Z,2023-10-24T00:00:00.000Z,2023-06-21T00:00:00.000Z,2023-10-23T00:00:00.000Z,126,,,,,,
"4801-Elderwood-Ln,-Orlando,-FL-32808","4801 Elderwood Ln, Orlando, FL 32808",4801 Elderwood Ln,,Orlando,FL,32808,Orange,28.57608,-81.445402,Single Family,3.0,2.0,1468.0,9741.0,1959.0,Inactive,320000,,2023-10-16T00:00:00.000Z,2023-10-24T00:00:00.000Z,2023-10-17T00:00:00.000Z,2023-10-23T00:00:00.000Z,8,,,,,,
"5304-Grandview-Dr,-Orlando,-FL-32808","5304 Grandview Dr, Orlando, FL 32808",5304 Grandview Dr,,Orlando,FL,32808,Orange,28.592115,-81.453428,Single Family,3.0,2.0,1223.0,7800.0,1959.0,Inactive,284900,,2023-10-13T00:00:00.000Z,2023-10-19T00:00:00.000Z,2023-10-14T00:00:00.000Z,2023-10-18T00:00:00.000Z,6,,,,,,
"906-N-Pine-Hills-Rd,-Orlando,-FL-32808","906 N Pine Hills Rd, Orlando, FL 32808",906 N Pine Hills Rd,,Orlando,FL,32808,Orange,28.55664,-81.448531,Single Family,3.0,2.0,2108.0,11761.0,1955.0,Inactive,270000,,2023-10-17T00:00:00.000Z,2023-10-19T00:00:00.000Z,2021-04-18T11:50:49.042Z,2023-10-18T00:00:00.000Z,2,,,,,,
"4225-Chateau-Rd,-Orlando,-FL-32808","4225 Chateau Rd, Orlando, FL 32808",4225 Chateau Rd,,Orlando,FL,32808,Orange,28.573733,-81.436595,Single Family,3.0,1.5,1202.0,9077.0,1977.0,Inactive,260000,,2023-09-23T00:00:00.000Z,2023-10-17T00:00:00.000Z,2023-09-24T00:00:00.000Z,2023-10-16T00:00:00.000Z,24,,,,,,
"6118-Christian-Way,-Orlando,-FL-32808","6118 Christian Way, Orlando, FL 32808",6118 Christian Way,,Orlando,FL,32808,Orange,28.603821,-81.464406,Single Family,3.0,2.0,1402.0,11761.0,1989.0,Inactive,349000,,2023-10-13T00:00:00.000Z,2023-10-15T00:00:00.000Z,2023-10-13T00:00:00.000Z,2023-10-14T00:00:00.000Z,2,,,,,,
"4821-Judy-Ann-Ct,-Orlando,-FL-32808","4821 Judy Ann Ct, Orlando, FL 32808",4821 Judy Ann Ct,,Orlando,FL,32808,Orange,28.571323,-81.445037,Single Family,3.0,2.0,1524.0,8811.0,1968.0,Inactive,324900,,2023-10-13T00:00:00.000Z,2023-10-15T00:00:00.000Z,2023-10-14T00:00:00.000Z,2023-10-14T00:00:00.000Z,2,,,,,,
"3533-Arch-St,-Orlando,-FL-32808","3533 Arch St, Orlando, FL 32808",3533 Arch St,,Orlando,FL,32808,Orange,28.557753,-81.421454,Single Family,4.0,2.0,1458.0,8046.0,1956.0,Inactive,239900,,2023-04-07T00:00:00.000Z,2023-10-14T00:00:00.000Z,2023-04-08T00:00:00.000Z,2023-10-13T00:00:00.000Z,190,,,,,,
"4908-Figwood-Ln,-Orlando,-FL-32808","4908 Figwood Ln, Orlando, FL 32808",4908 Figwood Ln,,Orlando,FL,32808,Orange,28.574444,-81.448424,Single Family,2.0,1.0,1120.0,6896.0,1959.0,Inactive,200000,,2023-09-02T00:00:00.000Z,2023-10-14T00:00:00.000Z,2023-09-06T00:00:00.000Z,2023-10-13T00:00:00.000Z,42,,,,,,
"4504-Three-Lakes-Cir,-Orlando,-FL-32808","4504 Three Lakes Cir, Orlando, FL 32808",4504 Three Lakes Cir,,Orlando,FL,32808,Orange,28.597715,-81.444971,Single Family,3.0,2.0,998.0,6181.0,1978.0,Inactive,289900,,2023-10-06T00:00:00.000Z,2023-10-13T00:00:00.000Z,2023-10-07T00:00:00.000Z,2023-10-12T00:00:00.000Z,7,,,,,,
"4946-Samoa-Cir,---4C,-Orlando,-FL-32808","4946 Samoa Cir, # 4C, Orlando, FL 32808",4946 Samoa Cir,# 4C,Orlando,FL,32808,Orange,28.602319,-81.437513,Condo,2.0,2.0,1430.0,3037.0,1981.0,Inactive,300000,,2023-07-29T00:00:00.000Z,2023-10-12T00:00:00.000Z,2023-07-29T00:00:00.000Z,2023-10-11T00:00:00.000Z,75,,,,,,
"3932-White-Heron-Dr,-Pine-Hills,-FL-32808","3932 White Heron Dr, Pine Hills, FL 32808",3932 White Heron Dr,,Pine Hills,FL,32808,Orange,28.592651,-81.450081,Land,,,,80586.0,,Inactive,215000,,2023-09-15T00:00:00.000Z,2023-10-12T00:00:00.000Z,2023-09-16T00:00:00.000Z,2023-10-11T00:00:00.000Z,27,,,,,,
"5506-Ferdinand-Dr,-Orlando,-FL-32808","5506 Ferdinand Dr, Orlando, FL 32808",5506 Ferdinand Dr,,Orlando,FL,32808,Orange,28.568274,-81.454601,Single Family,3.0,2.0,1107.0,8824.0,1958.0,Inactive,270000,,2023-09-19T00:00:00.000Z,2023-10-12T00:00:00.000Z,2023-03-10T00:00:00.000Z,2023-10-11T00:00:00.000Z,23,,,,,,
"5013-Danny-Boy-Cir,-Orlando,-FL-32808","5013 Danny Boy Cir, Orlando, FL 32808",5013 Danny Boy Cir,,Orlando,FL,32808,Orange,28.584063,-81.449636,Single Family,6.0,2.5,2424.0,9109.0,1959.0,Inactive,339990,,2023-10-03T00:00:00.000Z,2023-10-12T00:00:00.000Z,2023-10-04T00:00:00.000Z,2023-10-11T00:00:00.000Z,9,,,,,,
"1911-Ben-Hogan-Cir,-Orlando,-FL-32808","1911 Ben Hogan Cir, Orlando, FL 32808",1911 Ben Hogan Cir,,Orlando,FL,32808,Orange,28.566298,-81.458955,Single Family,3.0,2.0,1015.0,23522.0,1968.0,Inactive,286900,,2023-07-09T00:00:00.000Z,2023-10-10T00:00:00.000Z,2023-01-11T09:00:40.962Z,2023-10-09T00:00:00.000Z,93,,,,,,
"5281-Clarion-Hammock-Dr,-Orlando,-FL-32808","5281 Clarion Hammock Dr, Orlando, FL 32808",5281 Clarion Hammock Dr,,Orlando,FL,32808,Orange,28.606783,-81.448729,Single Family,3.0,2.0,1375.0,7840.0,1991.0,Inactive,365000,,2023-07-27T00:00:00.000Z,2023-10-10T00:00:00.000Z,2023-07-27T00:00:00.000Z,2023-10-09T00:00:00.000Z,75,,,,,,
"5501-Cortez-Dr,-Orlando,-FL-32808","5501 Cortez Dr, Orlando, FL 32808",5501 Cortez Dr,,Orlando,FL,32808,Orange,28.561899,-81.455364,Single Family,3.0,1.5,1135.0,16988.0,1955.0,Inactive,175000,,2023-09-26T00:00:00.000Z,2023-10-10T00:00:00.000Z,2023-10-01T00:00:00.000Z,2023-10-09T00:00:00.000Z,14,,,,,,
"4534-Lighthouse-Cir,---24,-Orlando,-FL-32808","4534 Lighthouse Cir, # 24, Orlando, FL 32808",4534 Lighthouse Cir,# 24,Orlando,FL,32808,Orange,28.600594,-81.44448,Condo,2.0,1.5,1038.0,667.0,1981.0,Inactive,158750,,2023-05-09T00:00:00.000Z,2023-10-07T00:00:00.000Z,2022-09-07T13:58:52.688Z,2023-10-06T00:00:00.000Z,151,,,,,,
"4722-Southold-St,-Orlando,-FL-32808","4722 Southold St, Orlando, FL 32808",4722 Southold St,,Orlando,FL,32808,Orange,28.593777,-81.444409,Single Family,4.0,3.0,2096.0,8810.0,1976.0,Inactive,330000,,2023-08-23T00:00:00.000Z,2023-10-07T00:00:00.000Z,2023-08-24T00:00:00.000Z,2023-10-06T00:00:00.000Z,45,,,,,,
"2204-Ashland-Blvd,-Orlando,-FL-32808","2204 Ashland Blvd, Orlando, FL 32808",2204 Ashland Blvd,,Orlando,FL,32808,Orange,28.572091,-81.443879,Single Family,3.0,2.0,1582.0,8852.0,1967.0,Inactive,295000,,2023-09-01T00:00:00.000Z,2023-10-07T00:00:00.000Z,2023-09-02T00:00:00.000Z,2023-10-06T00:00:00.000Z,36,,,,,,
"4913-Silver-Oaks-Vlg,---Ge,-Orlando,-FL-32808","4913 Silver Oaks Vlg, # Ge, Orlando, FL 32808",4913 Silver Oaks Vlg,# Ge,Orlando,FL,32808,Orange,28.601678,-81.445807,Condo,2.0,2.0,947.0,2237.0,1985.0,Inactive,159400,,2023-06-20T00:00:00.000Z,2023-10-06T00:00:00.000Z,2023-06-21T00:00:00.000Z,2023-10-05T00:00:00.000Z,108,,,,,,
"4125-Kalwit-Ln,-Orlando,-FL-32808","4125 Kalwit Ln, Orlando, FL 32808",4125 Kalwit Ln,,Orlando,FL,32808,Orange,28.561441,-81.429683,Single Family,3.0,2.0,1336.0,8706.0,1964.0,Inactive,264900,,2023-09-21T00:00:00.000Z,2023-10-06T00:00:00.000Z,2023-09-22T00:00:00.000Z,2023-10-05T00:00:00.000Z,15,,,,,,
"1018-San-Domingo-Rd,-Orlando,-FL-32808","1018 San Domingo Rd, Orlando, FL 32808",1018 San Domingo Rd,,Orlando,FL,32808,Orange,28.559959,-81.453613,Single Family,3.0,1.0,1604.0,9349.0,1953.0,Inactive,229900,,2023-08-31T00:00:00.000Z,2023-10-04T00:00:00.000Z,2020-09-15T20:43:54.474Z,2023-10-03T00:00:00.000Z,34,,,,,,
"4223-E-Pine-Hill-Cir,-Orlando,-FL-32808","4223 E Pine Hill Cir, Orlando, FL 32808",4223 E Pine Hill Cir,,Orlando,FL,32808,Orange,28.595232,-81.452476,Single Family,3.0,2.0,1599.0,30056.0,1960.0,Inactive,399900,,2023-09-01T00:00:00.000Z,2023-10-04T00:00:00.000Z,2023-09-02T00:00:00.000Z,2023-10-03T00:00:00.000Z,33,,,,,,
"2216-Savoy-Dr,-Orlando,-FL-32808","2216 Savoy Dr, Orlando, FL 32808",2216 Savoy Dr,,Orlando,FL,32808,Orange,28.575072,-81.436188,Single Family,3.0,2.0,1038.0,9858.0,1959.0,Inactive,285000,,2023-09-08T00:00:00.000Z,2023-10-04T00:00:00.000Z,2023-09-09T00:00:00.000Z,2023-10-03T00:00:00.000Z,26,,,,,,
"4107-Westgate-Rd,-Orlando,-FL-32808","4107 Westgate Rd, Orlando, FL 32808",4107 Westgate Rd,,Orlando,FL,32808,Orange,28.594067,-81.45982,Single Family,3.0,2.0,1435.0,8975.0,1965.0,Inactive,210900,,2023-09-19T00:00:00.000Z,2023-10-04T00:00:00.000Z,2023-09-19T00:00:00.000Z,2023-10-03T00:00:00.000Z,15,,,,,,
"5401-Idlewild-Ct,---101,-Orlando,-FL-32808","5401 Idlewild Ct, # 101, Orlando, FL 32808",5401 Idlewild Ct,# 101,Orlando,FL,32808,Orange,28.575704,-81.45581,Condo,3.0,2.0,1365.0,1404.0,1972.0,Inactive,160000,,2023-08-21T00:00:00.000Z,2023-10-01T00:00:00.000Z,2023-08-22T00:00:00.000Z,2023-09-30T00:00:00.000Z,41,,,,,,
"5201-Indian-Laurel-Ct,-Orlando,-FL-32808","5201 Indian Laurel Ct, Orlando, FL 32808",5201 Indian Laurel Ct,,Orlando,FL,32808,Orange,28.605998,-81.436462,Multi-Family,3.0,2.0,1232.0,5190.0,1985.0,Inactive,279900,,2023-08-24T00:00:00.000Z,2023-10-01T00:00:00.000Z,2023-08-25T00:00:00.000Z,2023-09-30T00:00:00.000Z,38,,,,,,
"6127-Sellinger-Ln,-Orlando,-FL-32808","6127 Sellinger Ln, Orlando, FL 32808",6127 Sellinger Ln,,Orlando,FL,32808,Orange,28.559371,-81.465079,Single Family,4.0,3.0,2090.0,9763.0,1971.0,Inactive,295000,,2023-06-29T00:00:00.000Z,2023-09-30T00:00:00.000Z,2023-06-30T00:00:00.000Z,2023-09-29T00:00:00.000Z,93,,,,,,
"3804-Heatherington-Rd,-Orlando,-FL-32808","3804 Heatherington Rd, Orlando, FL 32808",3804 Heatherington Rd,,Orlando,FL,32808,Orange,28.59021,-81.418981,Single Family,3.0,2.5,1771.0,18731.0,1953.0,Inactive,415000,,2023-09-12T00:00:00.000Z,2023-09-30T00:00:00.000Z,2023-03-16T00:00:00.000Z,2023-09-29T00:00:00.000Z,18,,,,,,
"5922-Indian-Hill-Rd,-Orlando,-FL-32808","5922 Indian Hill Rd, Orlando, FL 32808",5922 Indian Hill Rd,,Orlando,FL,32808,Orange,28.587943,-81.462393,Single Family,3.0,2.0,1363.0,135036.0,1956.0,Inactive,420000,,2023-09-25T00:00:00.000Z,2023-09-30T00:00:00.000Z,2023-09-26T00:00:00.000Z,2023-09-29T00:00:00.000Z,5,,,,,,
"2217-Silver-Pines-Pl,---605,-Orlando,-FL-32808","2217 Silver Pines Pl, # 605, Orlando, FL 32808",2217 Silver Pines Pl,# 605,Orlando,FL,32808,Orange,28.573813,-81.456003,Condo,3.0,2.5,1490.0,760.0,1972.0,Inactive,139900,,2023-04-10T00:00:00.000Z,2023-09-29T00:00:00.000Z,2023-04-11T00:00:00.000Z,2023-09-28T00:00:00.000Z,172,,,,,,
"3508-Leprechaun-Way,-Orlando,-FL-32808","3508 Leprechaun Way, Orlando, FL 32808",3508 Leprechaun Way,,Orlando,FL,32808,Orange,28.586187,-81.444771,Single Family,4.0,2.0,1103.0,8601.0,1972.0,Inactive,304900,,2023-05-12T00:00:00.000Z,2023-09-29T00:00:00.000Z,2023-05-13T00:00:00.000Z,2023-09-28T00:00:00.000Z,140,,,,,,
"5039-Nassau-Cir,---10,-Orlando,-FL-32808","5039 Nassau Cir, # 10, Orlando, FL 32808",5039 Nassau Cir,# 10,Orlando,FL,32808,Orange,28.603549,-81.438153,Condo,3.0,2.0,1664.0,2962.0,1980.0,Inactive,330000,,2023-09-14T00:00:00.000Z,2023-09-29T00:00:00.000Z,2023-09-15T00:00:00.000Z,2023-09-28T00:00:00.000Z,15,,,,,,
"5704-Perrine-Dr,-Orlando,-FL-32808","5704 Perrine Dr, Orlando, FL 32808",5704 Perrine Dr,,Orlando,FL,32808,Orange,28.590767,-81.458168,Single Family,4.0,2.0,1637.0,9567.0,1958.0,Inactive,315000,,2023-06-29T00:00:00.000Z,2023-09-28T00:00:00.000Z,2022-12-06T08:17:02.307Z,2023-09-27T00:00:00.000Z,91,,,,,,
"2500-Perrine-Pl,-Orlando,-FL-32808","2500 Perrine Pl, Orlando, FL 32808",2500 Perrine Pl,,Orlando,FL,32808,Orange,28.576828,-81.449491,Multi-Family,,,1859.0,8411.0,1959.0,Inactive,369000,,2023-08-16T00:00:00.000Z,2023-09-28T00:00:00.000Z,2023-08-17T00:00:00.000Z,2023-09-27T00:00:00.000Z,43,,,,,,
"1315-Charles-St,-Orlando,-FL-32808","1315 Charles St, Orlando, FL 32808",1315 Charles St,,Orlando,FL,32808,Orange,28.558444,-81.466335,Manufactured,3.0,2.0,2425.0,10454.0,1972.0,Inactive,260000,,2023-08-29T00:00:00.000Z,2023-09-27T00:00:00.000Z,2023-08-29T00:00:00.000Z,2023-09-26T00:00:00.000Z,29,,,,,,
"3718-Seneca-Club-Loop,---42,-Orlando,-FL-32808","3718 Seneca Club Loop, # 42, Orlando, FL 32808",3718 Seneca Club Loop,# 42,Orlando,FL,32808,Orange,28.587483,-81.424164,Condo,3.0,2.5,1639.0,880.0,2017.0,Inactive,320000,,2023-08-31T00:00:00.000Z,2023-09-27T00:00:00.000Z,2023-09-01T00:00:00.000Z,2023-09-26T00:00:00.000Z,27,,,,,,
"3910-White-Heron-Dr,-Orlando,-FL-32808","3910 White Heron Dr, Orlando, FL 32808",3910 White Heron Dr,,Orlando,FL,32808,Orange,28.59196,-81.450195,Single Family,4.0,3.0,1926.0,33541.0,2008.0,Inactive,395000,,2023-09-18T00:00:00.000Z,2023-09-27T00:00:00.000Z,2023-09-19T00:00:00.000Z,2023-09-26T00:00:00.000Z,9,,,,,,
"4170-Versailles-Dr,-Orlando,-FL-32808","4170 Versailles Dr, Orlando, FL 32808",4170 Versailles Dr,,Orlando,FL,32808,Orange,28.601992,-81.430571,Condo,2.0,2.0,1165.0,12197.0,1982.0,Inactive,167500,,2023-02-27T00:00:00.000Z,2023-09-24T00:00:00.000Z,2023-02-28T00:00:00.000Z,2023-09-23T00:00:00.000Z,209,,,,,,
"4014-Versailles-Dr,-Orlando,-FL-32808","4014 Versailles Dr, Orlando, FL 32808",4014 Versailles Dr,,Orlando,FL,32808,Orange,28.601149,-81.428706,Condo,2.0,2.0,1165.0,6868.0,1982.0,Inactive,167500,,2023-09-07T00:00:00.000Z,2023-09-24T00:00:00.000Z,2023-09-08T00:00:00.000Z,2023-09-23T00:00:00.000Z,17,,,,,,
"922-Governors-Ave,-Orlando,-FL-32808","922 Governors Ave, Orlando, FL 32808",922 Governors Ave,,Orlando,FL,32808,Orange,28.558417,-81.456821,Single Family,3.0,1.0,1206.0,8130.0,1956.0,Inactive,269900,,2023-07-09T00:00:00.000Z,2023-09-22T00:00:00.000Z,2020-09-20T18:53:00.811Z,2023-09-21T00:00:00.000Z,75,,,,,,
"3932-White-Heron-Dr,-Orlando,-FL-32808","3932 White Heron Dr, Orlando, FL 32808",3932 White Heron Dr,,Orlando,FL,32808,Orange,28.592651,-81.450081,Single Family,3.0,1.0,986.0,80586.0,1950.0,Inactive,215000,,2023-08-18T00:00:00.000Z,2023-09-21T00:00:00.000Z,2023-08-19T00:00:00.000Z,2023-09-20T00:00:00.000Z,34,,,,,,
"4587-Point-Look-Out-Rd,-Orlando,-FL-32808","4587 Point Look Out Rd, Orlando, FL 32808",4587 Point Look Out Rd,,Orlando,FL,32808,Orange,28.605496,-81.438597,Multi-Family,3.0,2.0,1375.0,4629.0,1983.0,Inactive,299990,,2023-09-14T00:00:00.000Z,2023-09-21T00:00:00.000Z,2023-09-15T00:00:00.000Z,2023-09-20T00:00:00.000Z,7,,,,,,
"4810-Deauville-Dr,-Orlando,-FL-32808","4810 Deauville Dr, Orlando, FL 32808",4810 Deauville Dr,,Orlando,FL,32808,Orange,28.556276,-81.445249,Single Family,2.0,1.0,777.0,6325.0,1963.0,Inactive,225000,,2023-09-16T00:00:00.000Z,2023-09-21T00:00:00.000Z,2023-09-17T00:00:00.000Z,2023-09-20T00:00:00.000Z,5,,,,,,
"5810-Fernhill-Dr,-Orlando,-FL-32808","5810 Fernhill Dr, Orlando, FL 32808",5810 Fernhill Dr,,Orlando,FL,32808,Orange,28.587134,-81.459805,Single Family,4.0,2.0,2134.0,8974.0,1967.0,Inactive,339900,,2023-09-13T00:00:00.000Z,2023-09-18T00:00:00.000Z,2023-09-14T00:00:00.000Z,2023-09-17T00:00:00.000Z,5,,,,,,
"3043-Springwell-Loop,-Orlando,-FL-32808","3043 Springwell Loop, Orlando, FL 32808",3043 Springwell Loop,,Orlando,FL,32808,Orange,28.58739,-81.421018,Townhouse,3.0,2.5,1594.0,1999.0,2022.0,Inactive,370000,,2023-07-31T00:00:00.000Z,2023-09-17T00:00:00.000Z,2022-05-11T13:33:19.479Z,2023-09-16T00:00:00.000Z,48,,,,,,
"4246-Player-Cir,---124,-Orlando,-FL-32808","4246 Player Cir, # 124, Orlando, FL 32808",4246 Player Cir,# 124,Orlando,FL,32808,Orange,28.590255,-81.431843,Townhouse,2.0,2.5,1273.0,688.0,1977.0,Inactive,199900,,2023-09-12T00:00:00.000Z,2023-09-16T00:00:00.000Z,2023-09-13T00:00:00.000Z,2023-09-15T00:00:00.000Z,4,,,,,,
"2260-Greenview-Cir,-Orlando,-FL-32808","2260 Greenview Cir, Orlando, FL 32808",2260 Greenview Cir,,Orlando,FL,32808,Orange,28.573744,-81.45737,Single Family,3.0,2.0,1515.0,5143.0,1981.0,Inactive,315000,,2023-08-17T00:00:00.000Z,2023-09-14T00:00:00.000Z,2023-08-18T00:00:00.000Z,2023-09-13T00:00:00.000Z,28,,,,,,
"5608-Astoria-Pl,-Orlando,-FL-32808","5608 Astoria Pl, Orlando, FL 32808",5608 Astoria Pl,,Orlando,FL,32808,Orange,28.556789,-81.457721,Single Family,3.0,1.0,1080.0,7446.0,1955.0,Inactive,229990,,2023-08-17T00:00:00.000Z,2023-09-11T00:00:00.000Z,2023-08-18T00:00:00.000Z,2023-09-10T00:00:00.000Z,25,,,,,,
"5948-Forest-Grove-Blvd,-Orlando,-FL-32808","5948 Forest Grove Blvd, Orlando, FL 32808",5948 Forest Grove Blvd,,Orlando,FL,32808,Orange,28.591981,-81.463381,Single Family,3.0,2.0,1205.0,7656.0,1960.0,Inactive,299000,,2023-09-08T00:00:00.000Z,2023-09-10T00:00:00.000Z,2021-07-11T13:20:03.071Z,2023-09-09T00:00:00.000Z,2,,,,,,
"1819-N-Hastings-St,-Orlando,-FL-32808","1819 N Hastings St, Orlando, FL 32808",1819 N Hastings St,,Orlando,FL,32808,Orange,28.56547,-81.459652,Single Family,3.0,2.0,1073.0,9012.0,1958.0,Inactive,299000,,2023-08-28T00:00:00.000Z,2023-09-08T00:00:00.000Z,2021-07-19T15:17:12.134Z,2023-09-07T00:00:00.000Z,11,,,,,,
"3912-Versailles-Dr,-Orlando,-FL-32808","3912 Versailles Dr, Orlando, FL 32808",3912 Versailles Dr,,Orlando,FL,32808,Orange,28.601766,-81.427281,Condo,2.0,2.0,1183.0,6299.0,1982.0,Inactive,150000,,2023-08-30T00:00:00.000Z,2023-09-08T00:00:00.000Z,2023-08-31T00:00:00.000Z,2023-09-07T00:00:00.000Z,9,,,,,,
"4702-Abaca-St,-Orlando,-FL-32808","4702 Abaca St, Orlando, FL 32808",4702 Abaca St,,Orlando,FL,32808,Orange,28.611306,-81.443851,Single Family,4.0,3.0,2193.0,12197.0,1959.0,Inactive,364900,,2023-08-04T00:00:00.000Z,2023-09-07T00:00:00.000Z,2023-08-05T00:00:00.000Z,2023-09-06T00:00:00.000Z,34,,,,,,
"4616-Westgrove-Way,-Orlando,-FL-32808","4616 Westgrove Way, Orlando, FL 32808",4616 Westgrove Way,,Orlando,FL,32808,Orange,28.598854,-81.446604,Single Family,3.0,2.0,1641.0,5735.0,1997.0,Inactive,340000,,2023-08-22T00:00:00.000Z,2023-09-07T00:00:00.000Z,2023-08-23T00:00:00.000Z,2023-09-06T00:00:00.000Z,16,,,,,,
"1820-Freeport-Ct,-Orlando,-FL-32808","1820 Freeport Ct, Orlando, FL 32808",1820 Freeport Ct,,Orlando,FL,32808,Orange,28.565405,-81.464309,Single Family,4.0,2.0,1335.0,9410.0,1964.0,Inactive,329000,,2023-08-14T00:00:00.000Z,2023-09-06T00:00:00.000Z,2021-04-18T11:31:08.918Z,2023-09-05T00:00:00.000Z,23,,,,,,
"4500-Richfield-St,-Orlando,-FL-32808","4500 Richfield St, Orlando, FL 32808",4500 Richfield St,,Orlando,FL,32808,Orange,28.59799,-81.467582,Single Family,4.0,2.0,1751.0,12197.0,1978.0,Inactive,259900,,2023-08-31T00:00:00.000Z,2023-09-06T00:00:00.000Z,2023-09-01T00:00:00.000Z,2023-09-05T00:00:00.000Z,6,,,,,,
"1203-Ferndell-Rd,-Orlando,-FL-32808","1203 Ferndell Rd, Orlando, FL 32808",1203 Ferndell Rd,,Orlando,FL,32808,Orange,28.562143,-81.455604,Single Family,3.0,1.0,1053.0,10454.0,1955.0,Inactive,247000,,2023-07-31T00:00:00.000Z,2023-09-05T00:00:00.000Z,2023-08-01T00:00:00.000Z,2023-09-04T00:00:00.000Z,36,,,,,,
"1426-N-Pine-Hills-Rd,-Orlando,-FL-32808","1426 N Pine Hills Rd, Orlando, FL 32808",1426 N Pine Hills Rd,,Orlando,FL,32808,Orange,28.574956,-81.452254,Single Family,2.0,1.0,805.0,8185.0,1953.0,Inactive,245000,,2023-04-23T00:00:00.000Z,2023-09-04T00:00:00.000Z,2023-04-24T00:00:00.000Z,2023-09-03T00:00:00.000Z,134,,,,,,
"5804-Wolf-Rd,-Orlando,-FL-32808","5804 Wolf Rd, Orlando, FL 32808",5804 Wolf Rd,,Orlando,FL,32808,Orange,28.567648,-81.460383,Single Family,3.0,2.0,1199.0,10454.0,1959.0,Inactive,182700,,2023-08-09T00:00:00.000Z,2023-09-04T00:00:00.000Z,2023-08-10T00:00:00.000Z,2023-09-03T00:00:00.000Z,26,,,,,,
"2225-Le-Havre-Blvd,-Orlando,-FL-32808","2225 Le Havre Blvd, Orlando, FL 32808",2225 Le Havre Blvd,,Orlando,FL,32808,Orange,28.575284,-81.442519,Single Family,3.0,2.0,1542.0,11761.0,1971.0,Inactive,299900,,2023-08-24T00:00:00.000Z,2023-09-03T00:00:00.000Z,2023-06-07T00:00:00.000Z,2023-09-02T00:00:00.000Z,10,,,,,,
"4612-Seybold-Ave,-Orlando,-FL-32808","4612 Seybold Ave, Orlando, FL 32808",4612 Seybold Ave,,Orlando,FL,32808,Orange,28.59899,-81.458229,Single Family,3.0,1.5,1296.0,8040.0,1959.0,Inactive,294900,,2023-06-07T00:00:00.000Z,2023-09-02T00:00:00.000Z,2023-06-08T00:00:00.000Z,2023-09-01T00:00:00.000Z,87,,,,,,
"4141-Player-Cir,---522,-Orlando,-FL-32808","4141 Player Cir, # 522, Orlando, FL 32808",4141 Player Cir,# 522,Orlando,FL,32808,Orange,28.591139,-81.430859,Condo,2.0,2.0,1024.0,5265.0,1974.0,Inactive,169900,,2023-08-15T00:00:00.000Z,2023-09-02T00:00:00.000Z,2023-08-16T00:00:00.000Z,2023-09-01T00:00:00.000Z,18,,,,,,
"2208-Greenview-Cir,-Orlando,-FL-32808","2208 Greenview Cir, Orlando, FL 32808",2208 Greenview Cir,,Orlando,FL,32808,Orange,28.572873,-81.457502,Single Family,2.0,1.5,1215.0,5019.0,1982.0,Inactive,260000,,2023-06-30T00:00:00.000Z,2023-08-31T00:00:00.000Z,2023-07-01T00:00:00.000Z,2023-08-30T00:00:00.000Z,62,,,,,,
"2346-Atrium-Cir,-Orlando,-FL-32808","2346 Atrium Cir, Orlando, FL 32808",2346 Atrium Cir,,Orlando,FL,32808,Orange,28.574794,-81.454128,Single Family,3.0,2.0,1356.0,5841.0,1980.0,Inactive,299900,,2023-08-26T00:00:00.000Z,2023-08-31T00:00:00.000Z,2023-06-26T00:00:00.000Z,2023-08-30T00:00:00.000Z,5,,,,,,
"1032-N-Pine-Hills-Rd,-Orlando,-FL-32808","1032 N Pine Hills Rd, Orlando, FL 32808",1032 N Pine Hills Rd,,Orlando,FL,32808,Orange,28.560125,-81.450195,Single Family,4.0,2.0,1022.0,11326.0,1951.0,Inactive,272000,,2023-04-21T00:00:00.000Z,2023-08-30T00:00:00.000Z,2021-10-06T12:30:28.816Z,2023-08-29T00:00:00.000Z,131,,,,,,
"2213-Corliss-Dr,-Orlando,-FL-32808","2213 Corliss Dr, Orlando, FL 32808",2213 Corliss Dr,,Orlando,FL,32808,Orange,28.566665,-81.449593,Single Family,3.0,1.0,1061.0,9985.0,1956.0,Inactive,239999,,2023-07-16T00:00:00.000Z,2023-08-29T00:00:00.000Z,2023-07-16T00:00:00.000Z,2023-08-28T00:00:00.000Z,44,,,,,,
"1504-N-Hastings-St,-Orlando,-FL-32808","1504 N Hastings St, Orlando, FL 32808",1504 N Hastings St,,Orlando,FL,32808,Orange,28.560102,-81.459729,Single Family,4.0,2.0,1934.0,8684.0,1957.0,Inactive,359900,,2023-08-22T00:00:00.000Z,2023-08-29T00:00:00.000Z,2023-08-23T00:00:00.000Z,2023-08-28T00:00:00.000Z,7,,,,,,
