id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,status,price,listingType,listedDate,removedDate,createdDate,lastSeenDate,daysOnMarket,mlsName,mlsNumber,listingAgent,listingOffice,history,hoa
"6084-Stevenson-Dr,-Unit-205,-Orlando,-FL-32835","6084 Stevenson Dr, Unit 205, Orlando, FL 32835",6084 Stevenson Dr,Unit 205,Orlando,FL,32835,Orange,28.508904,-81.464166,Condo,3.0,2.0,1408.0,15246.0,2003.0,Inactive,265000,,2023-03-28T00:00:00.000Z,2023-09-02T00:00:00.000Z,2023-03-29T00:00:00.000Z,2023-09-01T00:00:00.000Z,158,,,,,,
"1083-S-S-Hiawassee-Rd,-Apt-621,-Orlando,-FL-32835","1083 S S Hiawassee Rd, Apt 621, Orlando, FL 32835",1083 S S Hiawassee Rd,Apt 621,Orlando,FL,32835,Orange,28.528113,-81.472196,Condo,2.0,2.0,1042.0,,1989.0,Inactive,229000,,2023-05-12T00:00:00.000Z,2023-09-02T00:00:00.000Z,2023-08-30T00:00:00.000Z,2023-09-01T00:00:00.000Z,113,,,,,,
"323-Dempsey-Way,-Orlando,-FL-32835","323 Dempsey Way, Orlando, FL 32835",323 Dempsey Way,,Orlando,FL,32835,Orange,28.537562,-81.494594,Single Family,3.0,2.0,1480.0,10019.0,1987.0,Inactive,389500,,2023-06-12T00:00:00.000Z,2023-09-02T00:00:00.000Z,2023-06-13T00:00:00.000Z,2023-09-01T00:00:00.000Z,82,,,,,,
"6462-Daysbrook-Dr,-Unit-108,-Orlando,-FL-32835","6462 Daysbrook Dr, Unit 108, Orlando, FL 32835",6462 Daysbrook Dr,Unit 108,Orlando,FL,32835,Orange,28.505448,-81.469613,Condo,3.0,2.5,1665.0,971.0,2004.0,Inactive,369000,,2023-08-09T00:00:00.000Z,2023-09-02T00:00:00.000Z,2023-08-09T00:00:00.000Z,2023-09-01T00:00:00.000Z,24,,,,,,
"6105-Twain-St,-Unit-107,-Orlando,-FL-32835","6105 Twain St, Unit 107, Orlando, FL 32835",6105 Twain St,Unit 107,Orlando,FL,32835,Orange,28.509968,-81.465246,Condo,3.0,2.5,1682.0,1025.0,2003.0,Inactive,349000,,2023-07-13T00:00:00.000Z,2023-08-31T00:00:00.000Z,2023-07-14T00:00:00.000Z,2023-08-30T00:00:00.000Z,49,,,,,,
"6476-Piccadilly-Ln,-Orlando,-FL-32835","6476 Piccadilly Ln, Orlando, FL 32835",6476 Piccadilly Ln,,Orlando,FL,32835,Orange,28.530703,-81.472467,Single Family,3.0,2.0,1548.0,8454.0,1989.0,Inactive,349950,,2023-08-24T00:00:00.000Z,2023-08-31T00:00:00.000Z,2023-08-25T00:00:00.000Z,2023-08-30T00:00:00.000Z,7,,,,,,
"1083-S-Hiawassee-Rd,-Apt-621,-Orlando,-FL-32835","1083 S Hiawassee Rd, Apt 621, Orlando, FL 32835",1083 S Hiawassee Rd,Apt 621,Orlando,FL,32835,Orange,28.528113,-81.472196,Condo,2.0,2.0,1042.0,,1989.0,Inactive,229000,,2023-05-12T00:00:00.000Z,2023-08-30T00:00:00.000Z,2023-05-13T00:00:00.000Z,2023-08-29T00:00:00.000Z,110,,,,,,
"6312-Buford-St,-Apt-204,-Orlando,-FL-32835","6312 Buford St, Apt 204, Orlando, FL 32835",6312 Buford St,Apt 204,Orlando,FL,32835,Orange,28.505589,-81.466656,Condo,3.0,2.0,1775.0,20473.0,2005.0,Inactive,385000,,2023-07-31T00:00:00.000Z,2023-08-29T00:00:00.000Z,2022-09-23T10:02:15.893Z,2023-08-28T00:00:00.000Z,29,,,,,,
"7135-Yacht-Basin-Ave,---2,-Orlando,-FL-32835","7135 Yacht Basin Ave, # 2, Orlando, FL 32835",7135 Yacht Basin Ave,# 2,Orlando,FL,32835,Orange,28.512783,-81.484826,Condo,3.0,2.0,1408.0,16553.0,1997.0,Inactive,265000,,2023-08-04T00:00:00.000Z,2023-08-29T00:00:00.000Z,2023-08-05T00:00:00.000Z,2023-08-28T00:00:00.000Z,25,,,,,,
"6593-Queens-Borough-Ave,-Apt-102,-Orlando,-FL-32835","6593 Queens Borough Ave, Apt 102, Orlando, FL 32835",6593 Queens Borough Ave,Apt 102,Orlando,FL,32835,Orange,28.50925,-81.473086,Condo,3.0,2.0,1410.0,6244.0,2000.0,Inactive,299000,,2023-08-19T00:00:00.000Z,2023-08-29T00:00:00.000Z,2023-04-02T00:00:00.000Z,2023-08-28T00:00:00.000Z,10,,,,,,
"6465-Cantua-Ln,-Unit-109,-Orlando,-FL-32835","6465 Cantua Ln, Unit 109, Orlando, FL 32835",6465 Cantua Ln,Unit 109,Orlando,FL,32835,Orange,28.514604,-81.469917,Condo,2.0,2.0,1536.0,1026.0,2005.0,Inactive,350000,,2023-01-28T00:00:00.000Z,2023-08-28T00:00:00.000Z,2020-10-11T15:12:58.909Z,2023-08-27T00:00:00.000Z,212,,,,,,
"6348-Raleigh-St,-Apt-1304,-Orlando,-FL-32835","6348 Raleigh St, Apt 1304, Orlando, FL 32835",6348 Raleigh St,Apt 1304,Orlando,FL,32835,Orange,28.526295,-81.468898,Condo,2.0,2.0,1051.0,5832.0,1997.0,Inactive,209777,,2023-08-16T00:00:00.000Z,2023-08-28T00:00:00.000Z,2022-09-02T11:31:00.057Z,2023-08-27T00:00:00.000Z,12,,,,,,
"248-Alston-Dr,-Orlando,-FL-32835","248 Alston Dr, Orlando, FL 32835",248 Alston Dr,,Orlando,FL,32835,Orange,28.545046,-81.482259,Multi-Family,3.0,2.5,1303.0,5542.0,1988.0,Inactive,279900,,2023-08-24T00:00:00.000Z,2023-08-27T00:00:00.000Z,2021-07-11T13:20:03.068Z,2023-08-26T00:00:00.000Z,3,,,,,,
"6131-Metrowest-Blvd,-Unit-112,-Orlando,-FL-32835","6131 Metrowest Blvd, Unit 112, Orlando, FL 32835",6131 Metrowest Blvd,Unit 112,Orlando,FL,32835,Orange,28.517149,-81.464137,Condo,1.0,1.0,1072.0,,2004.0,Inactive,218000,,2023-06-12T00:00:00.000Z,2023-08-26T00:00:00.000Z,2022-04-30T12:23:27.716Z,2023-08-25T00:00:00.000Z,75,,,,,,
"3274-Villa-Strada-Way,-Orlando,-FL-32835","3274 Villa Strada Way, Orlando, FL 32835",3274 Villa Strada Way,,Orlando,FL,32835,Orange,28.510401,-81.460739,Townhouse,3.0,2.5,1591.0,1882.0,2006.0,Inactive,340000,,2023-08-05T00:00:00.000Z,2023-08-25T00:00:00.000Z,2023-08-05T00:00:00.000Z,2023-08-24T00:00:00.000Z,20,,,,,,
"4575-Conroy-Club-Dr,-Orlando,-FL-32835","4575 Conroy Club Dr, Orlando, FL 32835",4575 Conroy Club Dr,,Orlando,FL,32835,Orange,28.496605,-81.474579,Single Family,3.0,2.0,1388.0,5756.0,2002.0,Inactive,490000,,2023-08-17T00:00:00.000Z,2023-08-24T00:00:00.000Z,2022-04-28T20:05:29.950Z,2023-08-23T00:00:00.000Z,7,,,,,,
"6010-Westgate-Dr,-Apt-104,-Orlando,-FL-32835","6010 Westgate Dr, Apt 104, Orlando, FL 32835",6010 Westgate Dr,Apt 104,Orlando,FL,32835,Orange,28.53065,-81.465391,Condo,2.0,2.0,991.0,,1988.0,Inactive,223900,,2023-08-17T00:00:00.000Z,2023-08-24T00:00:00.000Z,2023-08-17T00:00:00.000Z,2023-08-23T00:00:00.000Z,7,,,,,,
"6172-Westgate-Dr,-Apt-301,-Orlando,-FL-32835","6172 Westgate Dr, Apt 301, Orlando, FL 32835",6172 Westgate Dr,Apt 301,Orlando,FL,32835,Orange,28.530625,-81.46731,Condo,2.0,2.0,1422.0,5936.0,1988.0,Inactive,190000,,2023-08-11T00:00:00.000Z,2023-08-23T00:00:00.000Z,2023-08-12T00:00:00.000Z,2023-08-22T00:00:00.000Z,12,,,,,,
"8443-Island-Palm-Cir,-Orlando,-FL-32835","8443 Island Palm Cir, Orlando, FL 32835",8443 Island Palm Cir,,Orlando,FL,32835,Orange,28.523898,-81.500829,Single Family,4.0,2.5,2225.0,10890.0,1990.0,Inactive,590000,,2023-08-15T00:00:00.000Z,2023-08-23T00:00:00.000Z,2022-08-05T06:29:10.677Z,2023-08-22T00:00:00.000Z,8,,,,,,
"3315-Parkchester-Square-Blvd,-Apt-108,-Orlando,-FL-32835","3315 Parkchester Square Blvd, Apt 108, Orlando, FL 32835",3315 Parkchester Square Blvd,Apt 108,Orlando,FL,32835,Orange,28.508601,-81.471444,Condo,2.0,2.0,1107.0,11761.0,2000.0,Inactive,224900,,2023-05-04T00:00:00.000Z,2023-08-22T00:00:00.000Z,2022-10-08T11:24:24.522Z,2023-08-21T00:00:00.000Z,110,,,,,,
"1027-S-Hiawassee-Rd,-Apt-2321,-Orlando,-FL-32835","1027 S Hiawassee Rd, Apt 2321, Orlando, FL 32835",1027 S Hiawassee Rd,Apt 2321,Orlando,FL,32835,Orange,28.528801,-81.473225,Condo,2.0,2.0,836.0,3610.0,1989.0,Inactive,215000,,2023-05-17T00:00:00.000Z,2023-08-22T00:00:00.000Z,2023-05-17T00:00:00.000Z,2023-08-21T00:00:00.000Z,97,,,,,,
"7118-Hiawassee-Overlook-Dr,-Orlando,-FL-32835","7118 Hiawassee Overlook Dr, Orlando, FL 32835",7118 Hiawassee Overlook Dr,,Orlando,FL,32835,Orange,28.533402,-81.478216,Single Family,4.0,2.0,2239.0,8051.0,2000.0,Inactive,475000,,2023-06-08T00:00:00.000Z,2023-08-22T00:00:00.000Z,2023-06-09T00:00:00.000Z,2023-08-21T00:00:00.000Z,75,,,,,,
"6413-Astor-Village-Ave,-Apt-205,-Orlando,-FL-32835","6413 Astor Village Ave, Apt 205, Orlando, FL 32835",6413 Astor Village Ave,Apt 205,Orlando,FL,32835,Orange,28.508921,-81.470718,Condo,2.0,2.0,1233.0,,2001.0,Inactive,210000,,2023-07-24T00:00:00.000Z,2023-08-22T00:00:00.000Z,2023-07-25T00:00:00.000Z,2023-08-21T00:00:00.000Z,29,,,,,,
"7922-Westminster-Abbey-Blvd,-Orlando,-FL-32835","7922 Westminster Abbey Blvd, Orlando, FL 32835",7922 Westminster Abbey Blvd,,Orlando,FL,32835,Orange,28.507519,-81.499479,Single Family,5.0,4.0,3163.0,13068.0,1998.0,Inactive,960000,,2023-08-10T00:00:00.000Z,2023-08-22T00:00:00.000Z,2023-08-10T00:00:00.000Z,2023-08-21T00:00:00.000Z,12,,,,,,
"1017-S-Hiawassee-Rd,-Apt-3715,-Orlando,-FL-32835","1017 S Hiawassee Rd, Apt 3715, Orlando, FL 32835",1017 S Hiawassee Rd,Apt 3715,Orlando,FL,32835,Orange,28.529432,-81.474107,Condo,1.0,1.0,673.0,7883.0,1989.0,Inactive,157000,,2023-03-20T00:00:00.000Z,2023-08-21T00:00:00.000Z,2023-03-21T00:00:00.000Z,2023-08-20T00:00:00.000Z,154,,,,,,
"6129-Metrowest-Blvd,-Unit-101,-Orlando,-FL-32835","6129 Metrowest Blvd, Unit 101, Orlando, FL 32835",6129 Metrowest Blvd,Unit 101,Orlando,FL,32835,Orange,28.517195,-81.46391,Townhouse,4.0,3.0,1868.0,737.0,2004.0,Inactive,350000,,2023-08-15T00:00:00.000Z,2023-08-21T00:00:00.000Z,2023-08-16T00:00:00.000Z,2023-08-20T00:00:00.000Z,6,,,,,,
"3235-King-George-Dr,-Orlando,-FL-32835","3235 King George Dr, Orlando, FL 32835",3235 King George Dr,,Orlando,FL,32835,Orange,28.506153,-81.507641,Single Family,4.0,4.0,3738.0,14810.0,2002.0,Inactive,949900,,2023-08-17T00:00:00.000Z,2023-08-21T00:00:00.000Z,2023-08-18T00:00:00.000Z,2023-08-20T00:00:00.000Z,4,,,,,,
"6142-Buford-St,-Orlando,-FL-32835","6142 Buford St, Orlando, FL 32835",6142 Buford St,,Orlando,FL,32835,Orange,28.506435,-81.464486,Single Family,4.0,2.0,1959.0,7651.0,2004.0,Inactive,480000,,2023-08-06T00:00:00.000Z,2023-08-18T00:00:00.000Z,2022-06-27T16:34:25.650Z,2023-08-17T00:00:00.000Z,12,,,,,,
"431-N-Observatory-Dr,-Orlando,-FL-32835","431 N Observatory Dr, Orlando, FL 32835",431 N Observatory Dr,,Orlando,FL,32835,Orange,28.548141,-81.468198,Single Family,3.0,1.0,1167.0,6427.0,1959.0,Inactive,269900,,2023-08-01T00:00:00.000Z,2023-08-17T00:00:00.000Z,2023-08-02T00:00:00.000Z,2023-08-16T00:00:00.000Z,16,,,,,,
"1051-S-Hiawassee-Rd,-Apt-2115,-Orlando,-FL-32835","1051 S Hiawassee Rd, Apt 2115, Orlando, FL 32835",1051 S Hiawassee Rd,Apt 2115,Orlando,FL,32835,Orange,28.528211,-81.473405,Condo,1.0,1.0,627.0,7401.0,1989.0,Inactive,159900,,2023-08-03T00:00:00.000Z,2023-08-17T00:00:00.000Z,2021-08-08T12:44:45.291Z,2023-08-16T00:00:00.000Z,14,,,,,,
"6142-Westgate-Dr,-Apt-203,-Orlando,-FL-32835","6142 Westgate Dr, Apt 203, Orlando, FL 32835",6142 Westgate Dr,Apt 203,Orlando,FL,32835,Orange,28.531,-81.46586,Condo,2.0,2.0,943.0,5936.0,1988.0,Inactive,209900,,2023-08-09T00:00:00.000Z,2023-08-17T00:00:00.000Z,2021-07-11T09:12:20.544Z,2023-08-16T00:00:00.000Z,8,,,,,,
"3384-Corona-Village-Way,-Apt-203,-Orlando,-FL-32835","3384 Corona Village Way, Apt 203, Orlando, FL 32835",3384 Corona Village Way,Apt 203,Orlando,FL,32835,Orange,28.507618,-81.474903,Condo,2.0,2.0,1233.0,12197.0,2000.0,Inactive,238000,,2023-08-13T00:00:00.000Z,2023-08-17T00:00:00.000Z,2023-08-14T00:00:00.000Z,2023-08-16T00:00:00.000Z,4,,,,,,
"6663-Queens-Borough-Ave,-Apt-305,-Orlando,-FL-32835","6663 Queens Borough Ave, Apt 305, Orlando, FL 32835",6663 Queens Borough Ave,Apt 305,Orlando,FL,32835,Orange,28.50892,-81.474217,Condo,1.0,1.0,945.0,11326.0,2000.0,Inactive,194900,,2023-08-14T00:00:00.000Z,2023-08-17T00:00:00.000Z,2023-08-14T00:00:00.000Z,2023-08-16T00:00:00.000Z,3,,,,,,
"1339-Cornerstone-Ct,-Orlando,-FL-32835","1339 Cornerstone Ct, Orlando, FL 32835",1339 Cornerstone Ct,,Orlando,FL,32835,Orange,28.524676,-81.489775,Single Family,4.0,2.0,1971.0,10454.0,1988.0,Inactive,549000,,2023-06-25T00:00:00.000Z,2023-08-16T00:00:00.000Z,2023-06-25T00:00:00.000Z,2023-08-15T00:00:00.000Z,52,,,,,,
"2226-Stillington-St,-Orlando,-FL-32835","2226 Stillington St, Orlando, FL 32835",2226 Stillington St,,Orlando,FL,32835,Orange,28.508398,-81.493763,Single Family,4.0,3.0,3169.0,11761.0,2001.0,Inactive,869000,,2023-07-21T00:00:00.000Z,2023-08-16T00:00:00.000Z,2023-07-22T00:00:00.000Z,2023-08-15T00:00:00.000Z,26,,,,,,
"6059-Westgate-Dr,-Apt-413,-Orlando,-FL-32835","6059 Westgate Dr, Apt 413, Orlando, FL 32835",6059 Westgate Dr,Apt 413,Orlando,FL,32835,Orange,28.533773,-81.466227,Condo,1.0,1.0,713.0,3649.0,1999.0,Inactive,194900,,2023-08-09T00:00:00.000Z,2023-08-16T00:00:00.000Z,2023-08-09T00:00:00.000Z,2023-08-15T00:00:00.000Z,7,,,,,,
"6171-Metrowest-Blvd,-Unit-105,-Orlando,-FL-32835","6171 Metrowest Blvd, Unit 105, Orlando, FL 32835",6171 Metrowest Blvd,Unit 105,Orlando,FL,32835,Orange,28.516304,-81.466631,Condo,1.0,1.0,731.0,6113.0,2004.0,Inactive,173000,,2023-08-09T00:00:00.000Z,2023-08-15T00:00:00.000Z,2023-08-10T00:00:00.000Z,2023-08-14T00:00:00.000Z,6,,,,,,
"7607-Kings-Passage-Ave,-Orlando,-FL-32835","7607 Kings Passage Ave, Orlando, FL 32835",7607 Kings Passage Ave,,Orlando,FL,32835,Orange,28.506679,-81.492281,Single Family,4.0,3.0,2544.0,13068.0,2000.0,Inactive,749900,,2023-08-10T00:00:00.000Z,2023-08-14T00:00:00.000Z,2023-08-11T00:00:00.000Z,2023-08-13T00:00:00.000Z,4,,,,,,
"245-Red-Rose-Cir,-Orlando,-FL-32835","245 Red Rose Cir, Orlando, FL 32835",245 Red Rose Cir,,Orlando,FL,32835,Orange,28.537954,-81.500417,Single Family,3.0,2.0,1311.0,11326.0,1987.0,Inactive,380000,,2023-08-10T00:00:00.000Z,2023-08-14T00:00:00.000Z,2023-08-11T00:00:00.000Z,2023-08-13T00:00:00.000Z,4,,,,,,
"6685-Queens-Borough-Ave,-Apt-306,-Orlando,-FL-32835","6685 Queens Borough Ave, Apt 306, Orlando, FL 32835",6685 Queens Borough Ave,Apt 306,Orlando,FL,32835,Orange,28.508914,-81.474842,Condo,2.0,1.0,1035.0,11326.0,2000.0,Inactive,189000,,2023-04-28T00:00:00.000Z,2023-08-13T00:00:00.000Z,2023-04-29T00:00:00.000Z,2023-08-12T00:00:00.000Z,107,,,,,,
"7329-Branchtree-Dr,-Orlando,-FL-32835","7329 Branchtree Dr, Orlando, FL 32835",7329 Branchtree Dr,,Orlando,FL,32835,Orange,28.499593,-81.48279,Single Family,4.0,3.0,2458.0,23087.0,1984.0,Inactive,659000,,2023-07-26T00:00:00.000Z,2023-08-12T00:00:00.000Z,2023-07-27T00:00:00.000Z,2023-08-11T00:00:00.000Z,17,,,,,,
"6200-W-Ridgewood-Ave,-Orlando,-FL-32835","6200 W Ridgewood Ave, Orlando, FL 32835",6200 W Ridgewood Ave,,Orlando,FL,32835,Orange,28.545446,-81.466375,Single Family,4.0,2.0,1188.0,6493.0,1960.0,Inactive,350000,,2023-06-26T00:00:00.000Z,2023-08-11T00:00:00.000Z,2022-08-05T10:49:45.771Z,2023-08-10T00:00:00.000Z,46,,,,,,
"1901-Chathamoor-Dr,-Orlando,-FL-32835","1901 Chathamoor Dr, Orlando, FL 32835",1901 Chathamoor Dr,,Orlando,FL,32835,Orange,28.522084,-81.50408,Single Family,3.0,2.0,1965.0,7643.0,1994.0,Inactive,459000,,2023-05-31T00:00:00.000Z,2023-08-10T00:00:00.000Z,2023-06-01T00:00:00.000Z,2023-08-09T00:00:00.000Z,71,,,,,,
"7350-Westpointe-Blvd,-Apt-215,-Orlando,-FL-32835","7350 Westpointe Blvd, Apt 215, Orlando, FL 32835",7350 Westpointe Blvd,Apt 215,Orlando,FL,32835,Orange,28.5164,-81.489023,Condo,1.0,1.0,842.0,6033.0,1994.0,Inactive,215000,,2023-07-03T00:00:00.000Z,2023-08-10T00:00:00.000Z,2023-07-03T00:00:00.000Z,2023-08-09T00:00:00.000Z,38,,,,,,
"3383-Westchester-Square-Blvd,-Apt-101,-Orlando,-FL-32835","3383 Westchester Square Blvd, Apt 101, Orlando, FL 32835",3383 Westchester Square Blvd,Apt 101,Orlando,FL,32835,Orange,28.507426,-81.472527,Condo,1.0,1.0,885.0,5637.0,2000.0,Inactive,178000,,2023-08-06T00:00:00.000Z,2023-08-10T00:00:00.000Z,2023-08-06T00:00:00.000Z,2023-08-09T00:00:00.000Z,4,,,,,,
"6519-Grosvenor-Ln,-Orlando,-FL-32835","6519 Grosvenor Ln, Orlando, FL 32835",6519 Grosvenor Ln,,Orlando,FL,32835,Orange,28.532893,-81.472757,Single Family,3.0,2.0,1497.0,6170.0,1989.0,Inactive,400000,,2023-08-07T00:00:00.000Z,2023-08-10T00:00:00.000Z,2023-08-08T00:00:00.000Z,2023-08-09T00:00:00.000Z,3,,,,,,
"6312-Buford-St,-Apt-706,-Orlando,-FL-32835","6312 Buford St, Apt 706, Orlando, FL 32835",6312 Buford St,Apt 706,Orlando,FL,32835,Orange,28.505589,-81.466656,Condo,3.0,2.0,1775.0,20473.0,2005.0,Inactive,385000,,2023-08-08T00:00:00.000Z,2023-08-10T00:00:00.000Z,2021-06-19T14:49:33.885Z,2023-08-09T00:00:00.000Z,2,,,,,,
"3417-Westchester-Square-Blvd,-Apt-202,-Orlando,-FL-32835","3417 Westchester Square Blvd, Apt 202, Orlando, FL 32835",3417 Westchester Square Blvd,Apt 202,Orlando,FL,32835,Orange,28.507181,-81.472305,Condo,1.0,1.0,1092.0,4997.0,2000.0,Inactive,195000,,2023-07-21T00:00:00.000Z,2023-08-09T00:00:00.000Z,2023-07-22T00:00:00.000Z,2023-08-08T00:00:00.000Z,19,,,,,,
"7638-Pacific-Heights-Cir,-Orlando,-FL-32835","7638 Pacific Heights Cir, Orlando, FL 32835",7638 Pacific Heights Cir,,Orlando,FL,32835,Orange,28.538111,-81.487242,Single Family,3.0,2.0,1233.0,6702.0,1989.0,Inactive,350000,,2023-07-31T00:00:00.000Z,2023-08-09T00:00:00.000Z,2023-08-01T00:00:00.000Z,2023-08-08T00:00:00.000Z,9,,,,,,
"6412-Queens-Borough-Ave,-Apt-212,-Orlando,-FL-32835","6412 Queens Borough Ave, Apt 212, Orlando, FL 32835",6412 Queens Borough Ave,Apt 212,Orlando,FL,32835,Orange,28.509743,-81.471395,Condo,3.0,2.0,1454.0,22873.0,2000.0,Inactive,253000,,2023-06-29T00:00:00.000Z,2023-08-08T00:00:00.000Z,2023-06-30T00:00:00.000Z,2023-08-07T00:00:00.000Z,40,,,,,,
"600-Saint-Edmunds-Ln,-Orlando,-FL-32835","600 Saint Edmunds Ln, Orlando, FL 32835",600 Saint Edmunds Ln,,Orlando,FL,32835,Orange,28.533348,-81.475349,Single Family,3.0,2.0,1578.0,8834.0,1988.0,Inactive,415000,,2023-08-04T00:00:00.000Z,2023-08-07T00:00:00.000Z,2023-08-04T00:00:00.000Z,2023-08-06T00:00:00.000Z,3,,,,,,
"1442-Shelter-Rock-Rd,-Orlando,-FL-32835","1442 Shelter Rock Rd, Orlando, FL 32835",1442 Shelter Rock Rd,,Orlando,FL,32835,Orange,28.523175,-81.499592,Single Family,4.0,3.0,2298.0,16117.0,1992.0,Inactive,699999,,2023-08-02T00:00:00.000Z,2023-08-06T00:00:00.000Z,2023-08-02T00:00:00.000Z,2023-08-05T00:00:00.000Z,4,,,,,,
"7698-Mount-Carmel-Dr,-Orlando,-FL-32835","7698 Mount Carmel Dr, Orlando, FL 32835",7698 Mount Carmel Dr,,Orlando,FL,32835,Orange,28.521169,-81.497343,Single Family,4.0,3.0,2319.0,9429.0,1994.0,Inactive,670000,,2023-08-03T00:00:00.000Z,2023-08-06T00:00:00.000Z,2021-12-11T14:40:01.402Z,2023-08-05T00:00:00.000Z,3,,,,,,
"5908-Uona-Ave,-Orlando,-FL-32835","5908 Uona Ave, Orlando, FL 32835",5908 Uona Ave,,Orlando,FL,32835,Orange,28.535653,-81.461905,Single Family,3.0,2.0,1855.0,7169.0,2021.0,Inactive,439000,,2023-05-22T00:00:00.000Z,2023-08-05T00:00:00.000Z,2021-02-23T15:04:57.284Z,2023-08-04T00:00:00.000Z,75,,,,,,
"3338-Robert-Trent-Jones-Dr,---40604,-Orlando,-FL-32835","3338 Robert Trent Jones Dr, # 40604, Orlando, FL 32835",3338 Robert Trent Jones Dr,# 40604,Orlando,FL,32835,Orange,28.505791,-81.471161,Condo,3.0,2.5,1247.0,16117.0,2009.0,Inactive,249000,,2023-07-30T00:00:00.000Z,2023-08-05T00:00:00.000Z,2023-07-30T00:00:00.000Z,2023-08-04T00:00:00.000Z,6,,,,,,
"2865-Polana-St,-Unit-101,-Orlando,-FL-32835","2865 Polana St, Unit 101, Orlando, FL 32835",2865 Polana St,Unit 101,Orlando,FL,32835,Orange,28.512483,-81.466316,Townhouse,3.0,2.5,1665.0,1178.0,2005.0,Inactive,325000,,2023-07-31T00:00:00.000Z,2023-08-05T00:00:00.000Z,2020-09-21T21:20:34.700Z,2023-08-04T00:00:00.000Z,5,,,,,,
"6405-Jansen-St,-Orlando,-FL-32835","6405 Jansen St, Orlando, FL 32835",6405 Jansen St,,Orlando,FL,32835,Orange,28.540428,-81.469438,Single Family,3.0,2.0,1394.0,7001.0,1960.0,Inactive,319900,,2023-05-18T00:00:00.000Z,2023-08-04T00:00:00.000Z,2023-05-19T00:00:00.000Z,2023-08-03T00:00:00.000Z,78,,,,,,
"7554-Blue-Quail-Ln,-Orlando,-FL-32835","7554 Blue Quail Ln, Orlando, FL 32835",7554 Blue Quail Ln,,Orlando,FL,32835,Orange,28.514508,-81.507925,Single Family,4.0,4.0,3481.0,11326.0,2017.0,Inactive,1350000,,2023-07-05T00:00:00.000Z,2023-08-04T00:00:00.000Z,2021-02-11T15:12:37.174Z,2023-08-03T00:00:00.000Z,30,,,,,,
"136-Grand-Junction-Blvd,-Orlando,-FL-32835","136 Grand Junction Blvd, Orlando, FL 32835",136 Grand Junction Blvd,,Orlando,FL,32835,Orange,28.543384,-81.472493,Single Family,2.0,2.0,1053.0,6307.0,1987.0,Inactive,289900,,2023-07-31T00:00:00.000Z,2023-08-04T00:00:00.000Z,2023-08-01T00:00:00.000Z,2023-08-03T00:00:00.000Z,4,,,,,,
"229-N-Hudson-St,-Orlando,-FL-32835","229 N Hudson St, Orlando, FL 32835",229 N Hudson St,,Orlando,FL,32835,Orange,28.545556,-81.461078,Single Family,3.0,2.0,939.0,6750.0,1958.0,Inactive,291000,,2022-12-22T00:00:00.000Z,2023-08-03T00:00:00.000Z,2022-12-23T08:15:15.794Z,2023-08-02T00:00:00.000Z,224,,,,,,
"6210-Twain-St,-Unit-106,-Orlando,-FL-32835","6210 Twain St, Unit 106, Orlando, FL 32835",6210 Twain St,Unit 106,Orlando,FL,32835,Orange,28.509435,-81.46606,Condo,2.0,2.5,1546.0,1021.0,2003.0,Inactive,299900,,2023-04-22T00:00:00.000Z,2023-08-03T00:00:00.000Z,2023-04-23T00:00:00.000Z,2023-08-02T00:00:00.000Z,103,,,,,,
"1077-S-Hiawassee-Rd,-Apt-814,-Orlando,-FL-32835","1077 S Hiawassee Rd, Apt 814, Orlando, FL 32835",1077 S Hiawassee Rd,Apt 814,Orlando,FL,32835,Orange,28.528256,-81.471771,Condo,2.0,2.0,829.0,3811.0,1989.0,Inactive,184900,,2023-03-17T00:00:00.000Z,2023-08-02T00:00:00.000Z,2023-03-18T00:00:00.000Z,2023-08-01T00:00:00.000Z,138,,,,,,
"8081-Saint-Andrews-Cir,-Orlando,-FL-32835","8081 Saint Andrews Cir, Orlando, FL 32835",8081 Saint Andrews Cir,,Orlando,FL,32835,Orange,28.518308,-81.502196,Single Family,4.0,3.0,2135.0,10454.0,1996.0,Inactive,515000,,2023-05-19T00:00:00.000Z,2023-08-02T00:00:00.000Z,2023-05-20T00:00:00.000Z,2023-08-01T00:00:00.000Z,75,,,,,,
"100-N-John-St,-Orlando,-FL-32835","100 N John St, Orlando, FL 32835",100 N John St,,Orlando,FL,32835,Orange,28.542718,-81.462695,Single Family,3.0,2.0,1252.0,7001.0,2001.0,Inactive,279900,,2023-07-22T00:00:00.000Z,2023-08-02T00:00:00.000Z,2023-07-22T00:00:00.000Z,2023-08-01T00:00:00.000Z,11,,,,,,
"3202-Parkchester-Square-Blvd,-Apt-103,-Orlando,-FL-32835","3202 Parkchester Square Blvd, Apt 103, Orlando, FL 32835",3202 Parkchester Square Blvd,Apt 103,Orlando,FL,32835,Orange,28.509043,-81.472419,Condo,1.0,1.0,885.0,5615.0,2000.0,Inactive,200000,,2023-01-28T00:00:00.000Z,2023-08-01T00:00:00.000Z,2023-01-29T00:00:00.000Z,2023-07-31T00:00:00.000Z,185,,,,,,
